Binary,Event Type,Event
/System/Library/PrivateFrameworks/CoreDuet.framework/Versions/A/CoreDuet,notify_register_dispatch,com.apple.coreduetd.bundleIdRetryNotification
/System/Library/PrivateFrameworks/CoreDuet.framework/Versions/A/CoreDuet,notify_register_dispatch,com.apple.coreduetd.remoteResponseNotification
/System/Library/PrivateFrameworks/GraphicsServices.framework/Versions/A/GraphicsServices,,??
/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Versions/A/SoftwareUpdate,notify_post,com.apple.SoftwareUpdate.BadgingCountChanged
/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Versions/A/SoftwareUpdate,notify_post,com.apple.SoftwareUpdate.updatesAvailable
/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Versions/A/SoftwareUpdate,notify_post,com.apple.SoftwareUpdate.StartedForegroundUpdate
/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Versions/A/SoftwareUpdate,notify_post,com.apple.SoftwareUpdate.OSXAvailable
/System/Library/PrivateFrameworks/KeyboardServices.framework/Versions/A/KeyboardServices,,??
/System/Library/PrivateFrameworks/IAP.framework/Versions/A/IAP,notify_post,com.apple.iapd.notify.availability
/System/Library/PrivateFrameworks/IAP.framework/Versions/A/IAP,notify_register_check,com.apple.iapd.notify.availability
/System/Library/PrivateFrameworks/IAP.framework/Versions/A/IAP,notify_post,com.apple.iap2d.notify.availability
/System/Library/PrivateFrameworks/IAP.framework/Versions/A/IAP,notify_register_check,com.apple.iap2d.notify.availability
/System/Library/PrivateFrameworks/IAP.framework/Versions/A/IAP,notify_register_check,com.apple.iaptransportd.notify.availability
/System/Library/PrivateFrameworks/CloudDocs.framework/Versions/A/CloudDocs,notify_register_dispatch,com.apple.clouddocs.synced-locations-changed
/System/Library/PrivateFrameworks/CloudDocs.framework/Versions/A/CloudDocs,notify_register_dispatch,com.apple.tcc.access.changed
/System/Library/PrivateFrameworks/VoiceTrigger.framework/Versions/A/VoiceTrigger,notify_post,com.apple.voicetrigger.PHSProfileModified
/System/Library/PrivateFrameworks/VoiceTrigger.framework/Versions/A/VoiceTrigger,notify_post,com.apple.coreaudio.BorealisToggled
/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,notify_post,com.apple.system.private.bootcache.done
/System/Library/PrivateFrameworks/PersistentConnection.framework/Versions/A/PersistentConnection,notify_post,PCPersistentTimerGuidanceNotification
/System/Library/PrivateFrameworks/PersistentConnection.framework/Versions/A/PersistentConnection,notify_register_check,PCPersistentTimerGuidanceNotification
/System/Library/PrivateFrameworks/PersistentConnection.framework/Versions/A/PersistentConnection,notify_register_check,PCPushIsConnectedToken
/System/Library/PrivateFrameworks/PersistentConnection.framework/Versions/A/PersistentConnection,notify_register_dispatch,PCPersistentTimerGuidanceNotification
/System/Library/PrivateFrameworks/PersistentConnection.framework/Versions/A/PersistentConnection,notify_register_dispatch,com.apple.powerlog.BasebandHasCDRXCapability
/System/Library/PrivateFrameworks/PersistentConnection.framework/Versions/A/PersistentConnection,notify_register_dispatch,SignificantTimeChangeNotification
/System/Library/PrivateFrameworks/IMDaemonCore.framework/Versions/A/IMDaemonCore,,??
/System/Library/PrivateFrameworks/ClassKit.framework/Versions/A/progressd,notify_register_dispatch,com.apple.progressd.accountChanged
/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/CoreSuggestions,notify_register_dispatch,com.apple.suggestions.settingsChanged
/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/CoreSuggestions,notify_register_dispatch,com.apple.suggestions.webpagewhitelist.assetUpdated
/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/CoreSuggestions,notify_post,com.apple.suggestions.prepareForQuery
/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/CoreSuggestions,notify_post,com.apple.suggestions.settingsChanged
/System/Library/PrivateFrameworks/PassKitCore.framework/Versions/A/PassKitCore,notify_post,com.apple.passkit.paymentoptionsdefaultschanged
/System/Library/PrivateFrameworks/PassKitCore.framework/Versions/A/PassKitCore,notify_register_dispatch,com.apple.passkitcore.pknotifycoalescer
/System/Library/PrivateFrameworks/PassKitCore.framework/Versions/A/PassKitCore,notify_register_dispatch,com.apple.passkit.paymentoptionsdefaultschanged
/System/Library/PrivateFrameworks/EAP8021X.framework/Versions/A/EAP8021X,notify_post,com.apple.network.eapclient.eapsimaka.prefs
/System/Library/PrivateFrameworks/EAP8021X.framework/Versions/A/EAP8021X,notify_register_check,com.apple.network.eapclient.eapsimaka.prefs
/System/Library/PrivateFrameworks/CloudKitDaemon.framework/Versions/A/CloudKitDaemon,notify_register_dispatch,com.apple.tcc.access.changed
/System/Library/PrivateFrameworks/CloudKitDaemon.framework/Versions/A/CloudKitDaemon,notify_register_dispatch,com.apple.setmme.dnschanged
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,com.apple.webinspectord.enabled
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,com.apple.webinspectord.disabled
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,"""com.apple.siri.nav_status"
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,com.apple.AppSupport.loggingDefaultsChanged
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,com.apple.siri.myriad.decision.won
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,com.apple.siri.myriad.decision.lost
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_post,com.apple.siri.myriad.decision.begin
/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/AssistantServices,notify_register_dispatch,com.apple.siri.nav_status
/System/Library/PrivateFrameworks/SystemAdministration.framework/Versions/A/SystemAdministration,notify_post,com.apple.security.autologin.prefschanged
/System/Library/PrivateFrameworks/CoreDuetContext.framework/Versions/A/CoreDuetContext,,??
/System/Library/PrivateFrameworks/CloudDocsDaemon.framework/Versions/A/CloudDocsDaemon,notify_register_dispatch,com.apple.system.powermanagement.SystemLoadAdvisory
/System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Versions/A/ProtectedCloudStorage,notify_post,com.apple.ProtectedCloudStorage.updatedKeys
/System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Versions/A/ProtectedCloudStorage,notify_post,"com.apple.protectedcloudstorage.roll.%@ {roll, sync, retryLeftCount, lockassertion}"
/System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Versions/A/ProtectedCloudStorage,notify_post,com.apple.protectedcloudstorage.identity-creation
/System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Versions/A/ProtectedCloudStorage,notify_post,com.apple.protectedcloudstorage.identity-creation
/System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Versions/A/ProtectedCloudStorage,notify_post,com.apple.protectedcloudstorage.identity-creation
/System/Library/PrivateFrameworks/IncomingCallFilter.framework/Versions/A/IncomingCallFilter,notify_post,com.apple.incoming-call-filter-server-started
/System/Library/PrivateFrameworks/IMAVCore.framework/Versions/A/IMAVCore,notify_post,kIMAVCoreAVCallStateChanged
/System/Library/PrivateFrameworks/IMAVCore.framework/Versions/A/IMAVCore,notify_post,kIMAVCoreACCallStateChanged
/System/Library/PrivateFrameworks/IMAVCore.framework/Versions/A/IMAVCore,notify_register_check,kIMAVCoreAVCallStateChanged
/System/Library/PrivateFrameworks/IMAVCore.framework/Versions/A/IMAVCore,notify_register_check,kIMAVCoreACCallStateChanged
/System/Library/PrivateFrameworks/IMSharedUtilities.framework/Versions/A/IMSharedUtilities,notify_post,com.apple.imagent.IMRecentItemsListUpdatedNotification
/System/Library/PrivateFrameworks/StoreServices.framework/Versions/A/StoreServices,notify_post,com.apple.StoreServices.SSVPlayActivityControllerEndpointRevisionInformationDidChange
/System/Library/PrivateFrameworks/StoreServices.framework/Versions/A/StoreServices,notify_register_dispatch,com.apple.StoreServices.metrics-internal-settings-change
/System/Library/PrivateFrameworks/StoreServices.framework/Versions/A/StoreServices,notify_register_dispatch,com.apple.itunesstored.PlaybackLeaseDidEnd
/System/Library/PrivateFrameworks/StoreServices.framework/Versions/A/StoreServices,notify_register_dispatch,com.apple.StoreServices.SSVPlayActivityControllerEndpointRevisionInformationDidChange
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,com.apple.sharing.wha-prox-setup
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,com.apple.Sharing.prefsChanged
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,AppleDatePreferencesChangedNotification
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,AppleTimePreferencesChangedNotification
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,AppleNumberPreferencesChangedNotification
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,AppleLanguagePreferencesChangedNotification
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_post,com.apple.language.changed
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_check,com.apple.sharing.wha-prox-setup
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.sharingd.daemon.started
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.system.accpowersources.attach
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.system.accpowersources.source
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.system.accpowersources.timeremaining
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.system.powersources
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.system.batterysavermode
/System/Library/PrivateFrameworks/Sharing.framework/Versions/A/Sharing,notify_register_dispatch,com.apple.itunescloud.setupcompleted
/System/Library/PrivateFrameworks/IMDPersistence.framework/Versions/A/IMDPersistence,notify_post,com.apple.imdpersistenceagent.notification.lastaddressedidsmodified
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_post,com.apple.DuetHeuristic-BM.shutdowsoon
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.system.powermanagement.useractivity2
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.system.loginwindow.loginInitiated
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.duetknowledge.monitoringStatusChanged
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.system.powermanagement.uservisiblepowerevent
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.powermanagement.idlesleeppreventers
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.powermanagement.systemsleeppreventers
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.powermanagement.restartpreventers
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.mobile.keybagd.first_unlock
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.system.powermanagement.poweradapter
/System/Library/PrivateFrameworks/KnowledgeMonitor.framework/Versions/A/KnowledgeMonitor,notify_register_dispatch,com.apple.coreaudio.borealisTrigger
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_post,com.apple.homekit.audio.running
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_post,com.apple.assistant.sync_homekit_now
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_post,com.apple.homed.current-home.changed
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_register_check,com.apple.homekit.audio.running
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_register_dispatch,com.apple.rapport.identitiesChanged
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_register_dispatch,com.apple.sharing.problems
/System/Library/PrivateFrameworks/HomeKitDaemon.framework/Versions/A/HomeKitDaemon,notify_register_dispatch,com.apple.sharing.wha-prox-setup
/System/Library/Frameworks/SecurityInterface.framework/Versions/A/SecurityInterface,notify_post,com.apple.security.syncstatuschanged
/System/Library/Frameworks/Network.framework/Versions/A/Network,notify_register_dispatch,com.apple.neconfigurationchanged
/System/Library/Frameworks/IOBluetooth.framework/Versions/A/IOBluetooth,notify_post,com.apple.bluetooth.preferencesUpdated
/System/Library/Frameworks/IOBluetooth.framework/Versions/A/IOBluetooth,notify_register_dispatch,com.apple.bluetooth.preferencesUpdated
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.PlansChanged
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.ClientChanged
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.SyncStateChanged
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.SchemaChanged
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.SchemaCacheInvalid
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.PlansChanged
/System/Library/Frameworks/SyncServices.framework/Versions/A/SyncServices,notify_post,com.apple.SyncServices.Cancelled
/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,notify_post,com.apple.system.powermanagement.prefschange
/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,notify_post,com.apple.system.IOPMSchedulePowerEventNotification
/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,notify_post,com.apple.iohideventsystem.available
/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,notify_register_check,com.apple.powermanagement.lastwaketime
/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,notify_register_check,com.apple.powermanagement.lastwaketimesmcdata
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_post,com.apple.security.assessment.masterswitch
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_post,com.apple.security.assessment.update
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_post,com.apple.security.assessment.UIRecordRejectDidChangeNotification
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_register_check,com.apple.security.assessment.masterswitch
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_register_dispatch,com.apple.security.sfanalytics.samplers
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_register_dispatch,com.apple.keystore.lockstatus
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_register_dispatch,com.apple.system.loginwindow.desktopUp
/System/Library/Frameworks/Security.framework/Versions/A/Security,notify_register_dispatch,com.apple.security.certificatetrust
/System/Library/Frameworks/Contacts.framework/Versions/A/Contacts,notify_post,com.apple.contacts.CNContactStoreDidChangeNotification
/System/Library/Frameworks/Contacts.framework/Versions/A/Contacts,notify_post,com.apple.contacts.CNContactStoreMeContactDidChangeNotification
/System/Library/Frameworks/Contacts.framework/Versions/A/Contacts,notify_register_dispatch,com.apple.suggestions.settingsChanged
/System/Library/Frameworks/CoreMedia.framework/Versions/A/CoreMedia,notify_post,com.apple.thermald.reduce_utility_sfi
/System/Library/Frameworks/CoreMedia.framework/Versions/A/CoreMedia,notify_post,com.apple.coremedia.active-endpoint-changed
/System/Library/Frameworks/CoreMedia.framework/Versions/A/CoreMedia,notify_register_dispatch,com.apple.coremedia.active-endpoint-changed
/System/Library/Frameworks/Intents.framework/Versions/A/Intents,notify_post,INVoocabularyChangedNotification
/System/Library/Frameworks/Intents.framework/Versions/A/Intents,notify_register_dispatch,com.apple.language.changed
/System/Library/Frameworks/VideoSubscriberAccount.framework/Versions/A/VideoSubscriberAccount,notify_register_dispatch,com.apple.tcc.access.changed
/System/Library/Frameworks/WebKit.framework/Versions/A/WebKit,notify_post,org.WebKit.lowMemory
/System/Library/Frameworks/WebKit.framework/Versions/A/WebKit,notify_register_dispatch,com.apple.WebKit.Cache.dump
/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,notify_post,com.apple.networkConnect
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_post,com.apple.displaysmenu.tvAvailability
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_check,com.apple.displaysmenu.tvAvailability
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DisplaySurfaceDumpIOPCapabilities
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DisplaySurfaceDumpFirstFrameAfterWake
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DisplaySurfaceDumpLastFrameBeforeExit
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DisplaySurfaceDumpCurrentFrame
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DisplaySurfaceDataDumpFrameCount
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.UpdateDumpPreferences
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.SetDisplayPipeDebug
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.setSystemGamma
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DumpState
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.DisplaySurfaceDumpGammaTransferData
/System/Library/Frameworks/CoreDisplay.framework/Versions/A/CoreDisplay,notify_register_dispatch,com.apple.CoreDisplay.SetDebugLogState
/System/Library/Frameworks/AppKit.framework/Versions/C/AppKit,notify_post,__NSTerminateIfAutomaticallyTerminableNotification
/System/Library/Frameworks/AppKit.framework/Versions/C/AppKit,notify_register_dispatch,__NSTerminateIfAutomaticallyTerminableNotification
/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos,notify_post,com.apple.Kerberos.configuration-changed
/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos,notify_register_check,com.apple.Kerberos.configuration-changed
/System/Library/Frameworks/CoreSpotlight.framework/Versions/A/CoreSpotlight,notify_post,com.apple.spotlight.IndexAgent.awake
/System/Library/Frameworks/NetworkExtension.framework/Versions/A/NetworkExtension,notify_post,com.apple.neconfigurationchanged
/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox,notify_register_dispatch,com.apple.coreaudio.ssclient_prefs
/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox,notify_register_dispatch,com.apple.coreaudio.aqme_showgraph
/System/Library/Frameworks/CloudKit.framework/Versions/A/CloudKit,notify_post,com.apple.cloudkit.BehaviorOptionDidChange
/System/Library/Frameworks/CloudKit.framework/Versions/A/CloudKit,notify_register_dispatch,com.apple.ManagedConfiguration.profileListChanged
/System/Library/Frameworks/CloudKit.framework/Versions/A/CloudKit,notify_register_dispatch,com.apple.cloudkit.BehaviorOptionDidChange
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_post,com.apple.MCX._managementStatusChangedForDomains
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_post,com.apple.CFPreferences._domainsChangedExternally
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_post,CFPreferencesAgentsShouldCheckIn
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_register_dispatch,com.apple.CFPreferences._domainsChangedExternally
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_register_dispatch,com.apple.system.clock_set
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_register_dispatch,com.apple.system.timezone
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_register_dispatch,_NS_ctasd
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_register_dispatch,SYDRemotePreferencesSourceDidChangeExternally
/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation,notify_register_dispatch,CFPreferencesAgentsShouldCheckIn
/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_post,com.apple.webinspectord.availability_check
/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_check,com.apple.webinspectord.availability_check
/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,com.apple.webinspectord.available
/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,org.WebKit.lowMemory
/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,org.WebKit.lowMemory.begin
/System/Library/Frameworks/JavaScriptCore.framework/Versions/A/JavaScriptCore,notify_register_dispatch,org.WebKit.lowMemory.end
/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,notify_register_check,AppleLanguagePreferencesChangedNotification
/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,notify_register_check,com.apple.system.config.network_change
/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,notify_register_check,com.apple.system.config.proxy_change
/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,notify_register_dispatch,com.apple.nsurlsessiond.started
/System/Library/Frameworks/CoreData.framework/Versions/A/CoreData,,??
/System/Library/Filesystems/acfs.fs/Contents/bin/sndiskmove,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/xsanctl,notify_post,com.apple.xsan.sanConfigChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/fsmpm,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/xsand,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/xsand,notify_post,com.apple.xsan.sanConfigChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/cvfsdb,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/cvlabel,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/mount_acfs,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/bin/cvadmin,notify_post,com.apple.xsan.disksChanged
/System/Library/Filesystems/acfs.fs/Contents/Resources/acfs.util,notify_post,com.apple.xsan.disksChanged
/System/Library/Image Capture/Devices/VirtualScanner.app/Contents/MacOS/VirtualScanner,notify_post,com.apple.VirtualScanner.scannerUnavailable
/System/Library/Image Capture/Devices/VirtualScanner.app/Contents/MacOS/VirtualScanner,notify_post,com.apple.VirtualScanner.scannerAvailable
/System/Library/Assistant/Plugins/mediasupport.assistantBundle/Contents/MacOS/mediasupport,notify_post,com.apple.siri.client.state.DynamiteClientState.siri_data_changed
/System/Library/CoreServices/Menu Extras/SafeEjectGPUExtra.menu/Contents/MacOS/SafeEjectGPUStartupDaemon,notify_post,com.apple.SafeEjectGPUStartupDaemon
/System/Library/CoreServices/Menu Extras/SafeEjectGPUExtra.menu/Contents/MacOS/SafeEjectGPUAgent,notify_post,com.apple.SafeEjectGPUStartupDaemon.received
/System/Library/CoreServices/RemoteManagement/screensharingd.bundle/Contents/MacOS/screensharingd,notify_post,com.apple.screensharing.agent.launchd
/System/Library/Messages/PlugIns/iMessage.imservice/Contents/MacOS/iMessage,,??
/System/Library/DuetActivityScheduler/Scheduler/DuetActivitySchedulerDaemon.bundle/Contents/MacOS/DuetActivitySchedulerDaemon,notify_post,com.appple.duet.activityscheduler.requestActivityResubmission
/System/Library/DuetActivityScheduler/Scheduler/DuetActivitySchedulerDaemon.bundle/Contents/MacOS/DuetActivitySchedulerDaemon,notify_register_dispatch,com.apple.system.batterysavermode
/System/Library/DuetActivityScheduler/Scheduler/DuetActivitySchedulerDaemon.bundle/Contents/MacOS/DuetActivitySchedulerDaemon,notify_register_dispatch,com.apple.dasd.thunderingHerdTrigger
/System/Library/DuetActivityScheduler/Scheduler/DuetActivitySchedulerDaemon.bundle/Contents/MacOS/DuetActivitySchedulerDaemon,notify_register_dispatch,com.apple.dasd.updateswapscores
/System/Library/Accounts/Notification/RPAccountNotificationPlugin.bundle/Contents/MacOS/RPAccountNotificationPlugin,notify_post,com.apple.rapport.primaryAccountChanged
/System/Library/Accounts/Notification/PCSAccountNotificationPlugin.bundle/Contents/MacOS/PCSAccountNotificationPlugin,notify_post,com.apple.ProtectedCloudStorage.mobileBackupStateChange
/System/Library/Accounts/Notification/ContactsAccountsNotificationPlugin.bundle/Contents/MacOS/ContactsAccountsNotificationPlugin,,??
/System/Library/PrivateFrameworks/WebContentAnalysis.framework/Versions/A/Resources/webfilterDNSd,notify_post,com.apple.webcontentfilter.dns.on
/System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd,notify_post,com.apple.corefollowup.items_changed
/System/Library/PrivateFrameworks/TCC.framework/Versions/A/Resources/tccd,notify_post,com.apple.tcc.access.changed
/System/Library/PrivateFrameworks/TCC.framework/Versions/A/Resources/tccd,notify_register_dispatch,com.apple.TCC.configuration-profile-changed
/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/Resources/DesktopServicesHelper,notify_post,com.apple.thermald.reduce_utility_sfi
/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,notify_post,kIMAVCoreACCallStateChanged
/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,notify_post,kIMAVCoreAVCallStateChanged
/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,notify_post,_IMDaemonRunningNotifyToken
/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,notify_register_check,kIMAVCoreACCallStateChanged
/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,notify_register_check,kIMAVCoreAVCallStateChanged
/System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent,notify_register_check,_IMDaemonRunningNotifyToken
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_post,kiMessageChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_post,kScreenSharingChangedNotification
/System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd,notify_post,kFaceTimeChangedNotification
